Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Age,Item_Outlet_Sales
NCD06,13.0,0,0.099526713,9,46.706,OUT045,2,1,1,11,2181.2889135750365
FDC15,18.1,0,0.17793540300000002,4,155.6288,OUT035,2,1,1,9,2181.2889135750365
DRD37,11.69196506550218,0,0.013774708,14,45.106,OUT027,1,2,3,28,2181.2889135750365
FDT28,12.10154266958426,0,0.06325834799999999,5,149.3708,OUT027,1,2,3,28,2181.2889135750365
FDR28,12.10154266958426,1,0.02577108,5,163.621,OUT027,1,2,3,28,2181.2889135750365
FDT38,18.7,0,0.0578629,4,86.2566,OUT017,1,1,1,6,2181.2889135750365
FDV34,12.684255639097788,1,0.01137013,13,75.2038,OUT027,1,2,3,28,2181.2889135750365
FDY52,6.365,0,0.00674761175,5,62.5536,OUT035,2,1,1,9,2181.2889135750365
FDB34,15.25,0,0.026587668999999998,13,85.9198,OUT013,0,2,1,26,2181.2889135750365
DRL23,18.35,0,0.015366655,7,105.5938,OUT018,1,2,2,4,2181.2889135750365
DRB24,8.785,0,0.020577225,14,154.2656,OUT046,2,0,1,16,2181.2889135750365
FDJ50,8.645,0,0.021586004,3,53.7982,OUT046,2,0,1,16,2181.2889135750365
FDQ49,20.2,1,0.039240315,2,154.463,OUT035,2,1,1,9,2181.2889135750365
FDP20,19.85,0,0.045660600999999995,6,124.50200000000001,OUT035,2,1,1,9,2181.2889135750365
FDV19,13.146658950617322,1,0.035086303,6,159.1578,OUT027,1,2,3,28,2181.2889135750365
NCR54,16.35,0,0.090745855,9,196.41099999999997,OUT045,2,1,1,11,2181.2889135750365
FDO09,13.5,1,0.209684121,13,261.191,OUT010,2,2,0,15,2181.2889135750365
FDS57,15.5,0,0.103863648,13,143.14700000000002,OUT018,1,2,2,4,2181.2889135750365
FDN10,11.5,0,0.046195515,13,117.4124,OUT049,1,0,1,14,2181.2889135750365
FDV23,11.0,0,0.10600131300000001,1,125.5046,OUT049,1,0,1,14,2181.2889135750365
FDY28,7.47,1,0.152387525,5,214.3218,OUT049,1,0,1,14,2181.2889135750365
DRG51,12.1,0,0.011530018999999999,4,162.4526,OUT013,0,2,1,26,2181.2889135750365
FDD45,13.146658950617322,0,0.203536932,6,93.2436,OUT019,2,0,0,28,2181.2889135750365
NCL18,13.270503802281391,0,0.166772358,9,193.0136,OUT027,1,2,3,28,2181.2889135750365
NCM29,11.5,0,0.017627547,8,130.4626,OUT013,0,2,1,26,2181.2889135750365
FDF17,12.10154266958426,0,0.042414494000000004,5,196.31099999999998,OUT027,1,2,3,28,2181.2889135750365
FDE22,9.695,0,0.029740086000000002,13,161.392,OUT017,1,1,1,6,2181.2889135750365
FDQ22,16.75,0,0.029907872000000002,13,37.4822,OUT017,2,1,1,6,2181.2889135750365
FDS01,11.6,0,0.017730232,3,179.6686,OUT013,0,2,1,26,2181.2889135750365
FDW35,10.866798561151075,0,0.011035524,1,42.1454,OUT027,1,2,3,28,2181.2889135750365
FDJ33,8.895,1,0.088322179,13,124.273,OUT046,2,0,1,16,2181.2889135750365
NCF54,18.0,0,0.047368095,9,171.7422,OUT035,2,1,1,9,2181.2889135750365
FDE09,8.775,0,0.021585405,6,109.9228,OUT013,0,2,1,26,2181.2889135750365
NCE06,5.825,0,0.09167076699999999,9,161.3894,OUT045,1,1,1,11,2181.2889135750365
DRH49,19.7,0,0.024693927,14,80.7592,OUT049,1,0,1,14,2181.2889135750365
FDY43,14.85,0,0.098601801,6,170.3474,OUT045,2,1,1,11,2181.2889135750365
NCT05,10.895,0,0.021070361,8,254.6672,OUT017,1,1,1,6,2181.2889135750365
FDZ34,6.695,0,0.076032402,15,191.782,OUT045,2,1,1,11,2181.2889135750365
FDL38,13.8,1,0.014816444,3,87.5172,OUT017,1,1,1,6,2181.2889135750365
FDZ31,15.35,1,0.11385762599999999,6,190.2504,OUT017,2,1,1,6,2181.2889135750365
FDR14,11.65,0,0.17401612100000002,4,55.9298,OUT035,2,1,1,9,2181.2889135750365
NCN54,20.35,0,0.021359628,9,78.7328,OUT049,1,0,1,14,2181.2889135750365
NCC42,13.216928571428557,0,0.044690932999999995,8,139.6838,OUT027,1,2,3,28,2181.2889135750365
FDK08,9.195,1,0.08161145366666667,6,99.9016,OUT017,1,1,1,6,2181.2889135750365
FDP59,20.85,1,0.056418725,1,105.7648,OUT013,0,2,1,26,2181.2889135750365
FDV22,14.85,1,0.009936905,13,156.963,OUT035,2,1,1,9,2181.2889135750365
FDD33,12.85,0,0.108172183,6,234.2642,OUT035,2,1,1,9,2181.2889135750365
DRE60,11.69196506550218,0,0.15856287800000002,14,227.372,OUT027,1,2,3,28,2181.2889135750365
FDK52,18.25,0,0.079218842,5,227.0062,OUT046,2,0,1,16,2181.2889135750365
FDA02,14.0,1,0.029890782,4,146.3786,OUT017,2,1,1,6,2181.2889135750365
FDM56,16.7,0,0.070300718,6,109.3912,OUT049,1,0,1,14,2181.2889135750365
FDE57,9.6,0,0.036278264,6,141.4154,OUT035,2,1,1,9,2181.2889135750365
FDM32,20.5,0,0.02064682,6,88.78299999999999,OUT045,1,1,1,11,2181.2889135750365
NCQ30,13.270503802281391,0,0.028931499,9,121.5414,OUT027,1,2,3,28,2181.2889135750365
FDQ27,12.702148148148146,1,0.035461069199999994,10,104.79899999999999,OUT027,1,2,3,28,2181.2889135750365
FDT60,12.272417582417582,0,0.075182464,0,124.8388,OUT027,1,2,3,28,2181.2889135750365
FDU43,19.35,1,0.058133620999999996,6,240.3564,OUT049,1,0,1,14,2181.2889135750365
NCO55,12.8,0,0.091020015,11,106.6938,OUT035,2,1,1,9,2181.2889135750365
FDG02,7.855,0,0.011284003,3,190.8188,OUT045,2,1,1,11,2181.2889135750365
FDJ28,12.3,0,0.021842793,5,190.7162,OUT013,0,2,1,26,2181.2889135750365
FDP40,4.555,1,0.034426846000000004,5,111.7544,OUT045,1,1,1,11,2181.2889135750365
FDJ38,8.6,1,0.040287073,3,190.553,OUT045,2,1,1,11,2181.2889135750365
NCC54,17.75,0,0.098263617,8,241.8196,OUT017,1,1,1,6,2181.2889135750365
NCZ41,19.85,0,0.064421237,8,125.4704,OUT046,2,0,1,16,2181.2889135750365
FDK38,12.39356545961002,0,0.035511828333333335,3,148.3734,OUT019,2,0,0,28,2181.2889135750365
FDU52,7.56,0,0.063717792,5,155.16299999999998,OUT013,0,2,1,26,2181.2889135750365
FDC40,16.0,1,0.065063889,4,76.2986,OUT046,2,0,1,16,2181.2889135750365
NCR30,20.6,0,0.071394538,9,74.4696,OUT017,2,1,1,6,2181.2889135750365
NCN18,8.895,0,0.125420107,9,111.7544,OUT017,1,1,1,6,2181.2889135750365
FDB50,13.0,0,0.153589518,3,78.4986,OUT035,2,1,1,9,2181.2889135750365
FDG04,13.1,0,0.006057666999999999,5,188.0898,OUT013,0,2,1,26,2181.2889135750365
FDR26,20.7,0,0.042828677999999995,4,177.3028,OUT035,2,1,1,9,2181.2889135750365
NCT17,10.8,0,0.042036392,8,188.4214,OUT018,1,2,2,4,2181.2889135750365
FDX35,10.866798561151075,1,0.079523572,1,226.9036,OUT027,1,2,3,28,2181.2889135750365
FDS12,9.1,0,0.17411854899999998,0,127.4362,OUT046,2,0,1,16,2181.2889135750365
NCZ29,13.216928571428557,0,0.071025838,8,125.8362,OUT027,1,2,3,28,2181.2889135750365
FDB38,19.5,1,0.045772769000000005,3,161.392,OUT010,2,2,0,15,2181.2889135750365
FDP12,9.8,1,0.045229135999999996,0,37.1874,OUT013,0,2,1,26,2181.2889135750365
FDP22,14.65,1,0.099132174,13,51.6666,OUT046,2,0,1,16,2181.2889135750365
FDS26,20.35,0,0.08983368,4,261.0594,OUT018,1,2,2,4,2181.2889135750365
FDR52,12.65,1,0.07604458900000001,5,191.9846,OUT046,2,0,1,16,2181.2889135750365
DRJ13,12.65,0,0.06289030400000001,14,161.2578,OUT046,2,0,1,16,2181.2889135750365
FDU48,12.272417582417582,0,0.055090377,0,130.7284,OUT027,1,2,3,28,2181.2889135750365
FDE29,8.905,0,0.14310206,5,60.5878,OUT035,2,1,1,9,2181.2889135750365
NCT29,12.6,0,0.0642104,8,121.7414,OUT049,1,0,1,14,2181.2889135750365
DRK37,5.0,0,0.044183930999999996,14,188.653,OUT018,1,2,2,4,2181.2889135750365
FDK55,18.5,0,0.025761698,10,87.6172,OUT046,2,0,1,16,2181.2889135750365
FDR07,21.35,0,0.077743909,6,96.1094,OUT046,2,0,1,16,2181.2889135750365
FDO21,12.684255639097788,1,0.009715743,13,224.7404,OUT027,1,2,3,28,2181.2889135750365
FDK46,9.6,0,0.051547413,13,260.66200000000003,OUT049,1,0,1,14,2181.2889135750365
FDB12,11.15,1,0.105521226,0,104.5648,OUT045,2,1,1,11,2181.2889135750365
FDT31,13.146658950617322,0,0.012388013,6,188.8872,OUT027,1,2,3,28,2181.2889135750365
FDJ33,8.895,1,0.088501299,13,124.37299999999999,OUT045,1,1,1,11,2181.2889135750365
FDC26,12.39356545961002,0,0.125771078,3,109.7886,OUT027,1,2,3,28,2181.2889135750365
NCQ02,12.6,0,0.007471585,9,188.1556,OUT045,2,1,1,11,2181.2889135750365
FDP08,20.5,1,0.188151371,6,193.4478,OUT010,2,2,0,15,2181.2889135750365
FDB11,13.618247422680403,0,0.06055337,15,225.9404,OUT027,1,2,3,28,2181.2889135750365
FDV55,17.75,0,0.055027599,6,146.2444,OUT013,0,2,1,26,2181.2889135750365
FDW20,20.75,0,0.024186975,6,121.573,OUT049,1,0,1,14,2181.2889135750365
NCJ18,13.270503802281391,0,0.28704117,9,120.5124,OUT019,2,0,0,28,2181.2889135750365
FDC41,15.6,0,0.1173895,5,75.567,OUT018,1,2,2,4,2181.2889135750365
FDE14,12.39356545961002,1,0.031292877000000004,3,101.37,OUT027,1,2,3,28,2181.2889135750365
FDG35,21.2,1,0.00703512,15,175.5738,OUT013,0,2,1,26,2181.2889135750365
FDF45,18.2,1,0.012202405,6,57.3904,OUT035,2,1,1,9,2181.2889135750365
FDS19,13.146658950617322,1,0.06389635099999999,6,77.5012,OUT027,1,2,3,28,2181.2889135750365
FDS58,12.684255639097788,1,0.036779867,13,159.1578,OUT019,2,0,0,28,2181.2889135750365
FDA26,7.855,1,0.074338562,4,220.4482,OUT017,1,1,1,6,2181.2889135750365
FDM32,20.5,0,0.020637068,6,87.883,OUT049,1,0,1,14,2181.2889135750365
FDL45,15.6,0,0.037687837,13,126.4704,OUT046,2,0,1,16,2181.2889135750365
FDZ55,6.055,0,0.025448206,6,159.692,OUT049,1,0,1,14,2181.2889135750365
FDY37,17.0,1,0.026610182000000003,3,141.547,OUT049,1,0,1,14,2181.2889135750365
FDO46,9.6,1,0.014212498,13,190.8872,OUT046,2,0,1,16,2181.2889135750365
FDQ60,6.195,1,0.109374441,0,119.6098,OUT046,2,0,1,16,2181.2889135750365
FDA19,7.52,0,0.055352065,6,130.1994,OUT018,1,2,2,4,2181.2889135750365
FDL15,17.85,0,0.046634759000000005,10,154.2682,OUT046,2,0,1,16,2181.2889135750365
FDM10,18.25,0,0.07628107099999999,13,213.0218,OUT018,1,2,2,4,2181.2889135750365
NCL05,19.6,0,0.048168592,8,42.677,OUT017,2,1,1,6,2181.2889135750365
DRK49,14.15,0,0.060162413,14,42.0138,OUT010,2,2,0,15,2181.2889135750365
NCE18,13.270503802281391,0,0.021321588,9,251.375,OUT027,1,2,3,28,2181.2889135750365
FDG40,13.65,0,0.039886263,5,34.3558,OUT049,1,0,1,14,2181.2889135750365
DRI59,9.5,0,0.040917483,7,222.0088,OUT045,1,1,1,11,2181.2889135750365
FDK28,5.695,0,0.06557750400000001,5,256.2646,OUT035,2,1,1,9,2181.2889135750365
NCD06,13.270503802281391,0,0.173905741,9,46.206,OUT019,2,0,0,28,2181.2889135750365
FDO11,10.866798561151075,1,0.052989927,1,250.3092,OUT019,2,0,0,28,2181.2889135750365
FDK27,11.0,0,0.008946536,10,119.4756,OUT046,2,0,1,16,2181.2889135750365
FDT43,13.146658950617322,0,0.020448446000000002,6,50.2324,OUT027,1,2,3,28,2181.2889135750365
FDD38,16.75,1,0.008225098,3,102.1674,OUT018,1,2,2,4,2181.2889135750365
FDA16,6.695,0,0.033994765,5,219.8456,OUT049,1,0,1,14,2181.2889135750365
FDL14,12.39356545961002,1,0.032003136,3,153.9972,OUT027,1,2,3,28,2181.2889135750365
NCM17,7.93,0,0.07124646700000001,8,43.8086,OUT049,1,0,1,14,2181.2889135750365
FDD20,14.15,0,0.020756532,6,123.9046,OUT045,2,1,1,11,2181.2889135750365
FDA40,16.0,1,0.0911564335,5,88.3856,OUT045,1,1,1,11,2181.2889135750365
FDL43,10.1,0,0.027119268,10,77.767,OUT045,2,1,1,11,2181.2889135750365
FDV15,10.3,0,0.14646889400000002,10,102.6648,OUT045,1,1,1,11,2181.2889135750365
FDE52,10.395,1,0.029886798,4,89.5514,OUT046,2,0,1,16,2181.2889135750365
NCL17,7.39,0,0.113449342,8,143.7812,OUT010,2,2,0,15,2181.2889135750365
NCJ31,19.2,0,0.183024199,11,239.3196,OUT045,2,1,1,11,2181.2889135750365
FDR60,14.3,0,0.130679603,0,78.4328,OUT045,1,1,1,11,2181.2889135750365
NCA18,10.1,0,0.05606697,9,115.6492,OUT035,2,1,1,9,2181.2889135750365
FDS21,12.684255639097788,1,0.020775058,13,63.2194,OUT027,1,2,3,28,2181.2889135750365
FDW09,13.65,1,0.025915913999999998,13,78.3302,OUT035,2,1,1,9,2181.2889135750365
FDL26,18.0,0,0.06843515260000001,3,154.3972,OUT035,2,1,1,9,2181.2889135750365
FDS47,16.75,0,0.129410755,1,89.0856,OUT018,1,2,2,4,2181.2889135750365
FDC39,7.405,0,0.159195426,4,206.4296,OUT046,2,0,1,16,2181.2889135750365
FDT51,11.65,1,0.010916726000000002,10,111.1544,OUT035,2,1,1,9,2181.2889135750365
FDK40,7.035,0,0.021845267,5,263.091,OUT035,2,1,1,9,2181.2889135750365
NCG19,20.25,0,0.14823358,9,235.7616,OUT045,2,1,1,11,2181.2889135750365
FDZ07,15.1,1,0.093891315,6,62.0194,OUT046,2,0,1,16,2181.2889135750365
FDF08,13.146658950617322,1,0.06489178799999999,6,88.8856,OUT027,1,2,3,28,2181.2889135750365
FDO04,16.6,0,0.026515122000000002,5,55.2614,OUT013,0,2,1,26,2181.2889135750365
FDK41,14.3,0,0.128061273,5,83.3224,OUT018,1,2,2,4,2181.2889135750365
FDP15,15.2,0,0.084073075,10,255.533,OUT049,1,0,1,14,2181.2889135750365
NCD43,8.85,0,0.016085216,9,104.6964,OUT018,1,2,2,4,2181.2889135750365
NCP18,12.15,0,0.028574451,9,148.8708,OUT013,0,2,1,26,2181.2889135750365
FDZ51,11.3,1,0.03643918333333333,10,93.3094,OUT046,2,0,1,16,2181.2889135750365
DRH13,8.575,0,0.02388144,14,108.428,OUT035,2,1,1,9,2181.2889135750365
FDF38,11.8,1,0.026411458999999998,3,40.1138,OUT045,1,1,1,11,2181.2889135750365
NCI43,19.85,0,0.026021371,9,49.2376,OUT045,2,1,1,11,2181.2889135750365
FDM38,12.39356545961002,1,0.092322059,3,54.3982,OUT027,1,2,3,28,2181.2889135750365
FDS03,7.825,0,0.079562345,10,64.7826,OUT013,0,2,1,26,2181.2889135750365
DRJ47,18.25,0,0.044500600999999994,7,171.408,OUT017,1,1,1,6,2181.2889135750365
FDT50,6.75,1,0.181169873,4,97.3752,OUT010,2,2,0,15,2181.2889135750365
FDV02,16.75,0,0.060545628,4,172.5106,OUT046,2,0,1,16,2181.2889135750365
NCG18,15.3,0,0.023107874,9,103.8332,OUT017,2,1,1,6,2181.2889135750365
FDW52,14.0,1,0.03752254,5,164.6526,OUT046,2,0,1,16,2181.2889135750365
FDS40,15.35,0,0.014016743,5,36.019,OUT035,2,1,1,9,2181.2889135750365
FDN31,11.5,0,0.073293783,6,191.053,OUT017,1,1,1,6,2181.2889135750365
FDA37,7.81,1,0.055338755999999996,3,123.1046,OUT045,2,1,1,11,2181.2889135750365
FDA15,9.3,0,0.01602239,4,249.9092,OUT046,2,0,1,16,2181.2889135750365
FDL39,16.1,1,0.063331355,4,181.1318,OUT046,2,0,1,16,2181.2889135750365
FDJ53,10.5,0,0.071402425,5,122.0098,OUT045,1,1,1,11,2181.2889135750365
FDX22,6.785,1,0.022955693,13,210.5928,OUT013,0,2,1,26,2181.2889135750365
NCZ42,10.5,0,0.011310821,9,238.7248,OUT045,2,1,1,11,2181.2889135750365
FDD56,13.146658950617322,1,0.10327572,6,176.2054,OUT027,1,2,3,28,2181.2889135750365
FDD40,20.25,1,0.014877033999999999,4,193.5162,OUT017,1,1,1,6,2181.2889135750365
FDS50,17.0,0,0.055387247,4,220.6114,OUT013,0,2,1,26,2181.2889135750365
NCN14,19.1,0,0.069074206,11,184.4608,OUT013,0,2,1,26,2181.2889135750365
FDT15,12.15,1,0.042646002999999995,10,183.295,OUT013,0,2,1,26,2181.2889135750365
NCS18,13.270503802281391,0,0.04200671,9,108.0938,OUT027,1,2,3,28,2181.2889135750365
NCO26,7.235,0,0.128640565,9,114.6492,OUT010,2,2,0,15,2181.2889135750365
FDF58,13.3,0,0.009620184,13,61.451,OUT018,1,2,2,4,2181.2889135750365
NCB19,6.525,0,0.090220566,9,86.4882,OUT013,0,2,1,26,2181.2889135750365
FDH26,19.25,1,0.034896013,3,141.0496,OUT017,2,1,1,6,2181.2889135750365
DRB24,11.69196506550218,0,0.020477579,14,152.8656,OUT027,1,2,3,28,2181.2889135750365
FDA49,19.7,0,0.065186228,3,86.3198,OUT018,1,2,2,4,2181.2889135750365
FDB32,20.6,0,0.023500502000000003,6,95.5778,OUT045,1,1,1,11,2181.2889135750365
FDI36,12.5,1,0.05941786757142857,0,196.7426,OUT017,2,1,1,6,2181.2889135750365
NCA17,20.6,0,0.076020756,8,149.3392,OUT010,2,2,0,15,2181.2889135750365
FDH22,6.405,0,0.13618752,13,125.1678,OUT013,0,2,1,26,2181.2889135750365
NCM26,20.5,0,0.01732828725,11,153.334,OUT018,1,2,2,4,2181.2889135750365
FDT15,12.702148148148146,1,0.042474835,10,183.295,OUT027,1,2,3,28,2181.2889135750365
FDB16,8.21,0,0.045108792,4,87.0198,OUT018,1,2,2,4,2181.2889135750365
NCP54,13.270503802281391,0,0.034979457,9,123.473,OUT027,1,2,3,28,2181.2889135750365
FDJ36,14.5,1,0.128153336,0,102.3332,OUT013,0,2,1,26,2181.2889135750365
FDO28,5.765,0,0.072444983,5,119.7098,OUT045,1,1,1,11,2181.2889135750365
FDU09,7.71,1,0.066541719,13,54.2956,OUT013,0,2,1,26,2181.2889135750365
FDF29,15.1,1,0.020046943,5,128.83100000000002,OUT017,2,1,1,6,2181.2889135750365
FDY08,9.395,1,0.170932857,6,140.5838,OUT013,0,2,1,26,2181.2889135750365
DRJ59,11.65,0,0.019451167,7,37.0164,OUT018,1,2,2,4,2181.2889135750365
FDT23,10.866798561151075,1,0.074369587,1,79.3986,OUT027,1,2,3,28,2181.2889135750365
FDU15,13.65,1,0.026710453999999998,10,37.8532,OUT018,1,2,2,4,2181.2889135750365
FDT47,5.26,1,0.024488439,1,96.8068,OUT013,0,2,1,26,2181.2889135750365
FDI53,12.10154266958426,1,0.13123899457142857,5,162.8236,OUT019,2,0,0,28,2181.2889135750365
FDR59,14.5,1,0.064123704,1,262.3594,OUT018,1,2,2,4,2181.2889135750365
FDD53,16.2,0,0.044214135,5,40.4454,OUT035,2,1,1,9,2181.2889135750365
FDY51,12.5,0,0.081593757,10,219.8798,OUT017,1,1,1,6,2181.2889135750365
FDT04,17.25,0,0.107208159,5,37.9822,OUT049,1,0,1,14,2181.2889135750365
FDU51,20.2,1,0.096663729,10,176.9028,OUT049,1,0,1,14,2181.2889135750365
FDG14,9.0,1,0.050491164000000005,3,151.7024,OUT035,2,1,1,9,2181.2889135750365
NCU06,17.6,0,0.07455796099999999,9,231.00099999999998,OUT045,2,1,1,11,2181.2889135750365
DRG25,10.5,0,0.019049691,14,186.024,OUT046,2,0,1,16,2181.2889135750365
DRH49,19.7,0,0.024650932,14,83.6592,OUT035,2,1,1,9,2181.2889135750365
FDN15,17.5,0,0.016730894,10,139.018,OUT035,2,1,1,9,2181.2889135750365
FDL43,10.1,0,0.02717463,10,76.267,OUT018,1,2,2,4,2181.2889135750365
NCT18,14.6,0,0.059497510999999996,9,182.4976,OUT049,1,0,1,14,2181.2889135750365
NCB31,6.235,0,0.118575601,9,260.991,OUT013,0,2,1,26,2181.2889135750365
FDK57,10.195,0,0.080277707,13,119.14399999999999,OUT035,2,1,1,9,2181.2889135750365
FDY04,12.10154266958426,1,0.074370772,5,162.921,OUT019,2,0,0,28,2181.2889135750365
NCP54,15.35,0,0.03514967,9,121.67299999999999,OUT046,2,0,1,16,2181.2889135750365
FDF41,12.15,0,0.131070648,5,244.34599999999998,OUT013,0,2,1,26,2181.2889135750365
FDM01,7.895,1,0.047357104000000004,2,102.4332,OUT045,1,1,1,11,2181.2889135750365
FDW03,5.63,1,0.024591047,10,104.3306,OUT045,2,1,1,11,2181.2889135750365
FDF28,15.7,1,0.037941512000000004,5,122.8046,OUT045,1,1,1,11,2181.2889135750365
FDY37,17.0,1,0.026719159,3,142.047,OUT017,2,1,1,6,2181.2889135750365
FDQ03,15.0,1,0.07845553599999999,10,237.3248,OUT017,1,1,1,6,2181.2889135750365
FDP51,12.702148148148146,1,0.08486204,10,120.0124,OUT027,1,2,3,28,2181.2889135750365
FDJ40,13.6,1,0.049869757,5,110.9912,OUT017,2,1,1,6,2181.2889135750365
FDC32,18.35,0,0.099263089,6,93.4462,OUT049,1,0,1,14,2181.2889135750365
DRI49,11.69196506550218,0,0.18261865300000002,14,81.6276,OUT027,1,2,3,28,2181.2889135750365
NCW54,7.5,0,0.096958614,9,55.3588,OUT017,1,1,1,6,2181.2889135750365
FDF09,6.215,0,0.012217624,6,37.7848,OUT017,2,1,1,6,2181.2889135750365
FDP45,15.7,1,0.030749596,13,250.6724,OUT018,1,2,2,4,2181.2889135750365
DRJ23,18.35,0,0.041838623,7,187.1872,OUT018,1,2,2,4,2181.2889135750365
FDS59,14.8,1,0.044141726,1,111.15700000000001,OUT017,1,1,1,6,2181.2889135750365
FDY08,9.395,1,0.17107522100000003,6,138.9838,OUT046,2,0,1,16,2181.2889135750365
FDX16,17.85,0,0.065912362,5,147.805,OUT049,1,0,1,14,2181.2889135750365
FDY16,18.35,1,0.09260244599999999,5,184.7266,OUT018,1,2,2,4,2181.2889135750365
FDK32,16.25,1,0.046567075,6,152.8682,OUT035,2,1,1,9,2181.2889135750365
FDQ22,16.75,0,0.029714904,13,39.3822,OUT013,0,2,1,26,2181.2889135750365
NCC31,8.02,0,0.019951406,9,155.9972,OUT018,1,2,2,4,2181.2889135750365
FDG58,10.695,1,0.086916126,13,153.7972,OUT049,1,0,1,14,2181.2889135750365
DRF48,5.73,0,0.051758358,14,189.0898,OUT013,0,2,1,26,2181.2889135750365
DRH36,16.2,0,0.033431957000000005,14,73.3696,OUT049,1,0,1,14,2181.2889135750365
NCR30,20.6,0,0.070979549,9,75.5696,OUT035,2,1,1,9,2181.2889135750365
FDB03,12.955040000000011,1,0.274592283,4,242.2538,OUT019,2,0,0,28,2181.2889135750365
FDZ28,12.10154266958426,1,0.051243144000000004,5,126.1678,OUT027,1,2,3,28,2181.2889135750365
FDR35,12.5,0,0.020814797,1,198.4742,OUT017,2,1,1,6,2181.2889135750365
DRD15,12.955040000000011,0,0.056520886,4,232.6642,OUT027,1,2,3,28,2181.2889135750365
FDJ33,12.684255639097788,1,0.154640734,13,124.273,OUT019,2,0,0,28,2181.2889135750365
FDA56,9.21,0,0.014670454,6,120.2414,OUT010,2,2,0,15,2181.2889135750365
FDP56,8.185,0,0.046484138,6,47.9692,OUT046,2,0,1,16,2181.2889135750365
NCT30,9.1,0,0.08029289,9,48.1718,OUT046,2,0,1,16,2181.2889135750365
FDK15,10.8,0,0.098970494,10,100.3042,OUT017,1,1,1,6,2181.2889135750365
FDH44,19.1,1,0.017199163,6,146.9418,OUT018,1,2,2,4,2181.2889135750365
FDV01,19.2,1,0.084879879,3,154.6314,OUT013,0,2,1,26,2181.2889135750365
DRG03,14.5,0,0.062337196,4,152.4998,OUT017,2,1,1,6,2181.2889135750365
FDG50,12.39356545961002,0,0.015197838,3,89.7146,OUT027,1,2,3,28,2181.2889135750365
FDR16,5.845,1,0.175778605,5,214.9218,OUT010,2,2,0,15,2181.2889135750365
FDZ60,20.5,0,0.119361811,0,107.8596,OUT046,2,0,1,16,2181.2889135750365
DRG03,14.5,0,0.062112285,4,154.2998,OUT045,1,1,1,11,2181.2889135750365
FDS56,5.785,1,0.038914742999999995,6,264.0252,OUT018,1,2,2,4,2181.2889135750365
FDU33,7.63,1,0.134982959,13,45.2402,OUT045,2,1,1,11,2181.2889135750365
DRD27,18.75,0,0.023835413,4,99.1042,OUT035,2,1,1,9,2181.2889135750365
FDW22,9.695,1,0.0242726752,13,223.1114,OUT046,2,0,1,16,2181.2889135750365
DRA24,19.35,1,0.040009212,14,163.2868,OUT045,1,1,1,11,2181.2889135750365
FDF38,11.8,1,0.026398984,3,38.9138,OUT049,1,0,1,14,2181.2889135750365
FDX48,17.75,1,0.037856363999999997,0,154.3656,OUT013,0,2,1,26,2181.2889135750365
FDS58,9.285,1,0.021092185,13,160.8578,OUT018,1,2,2,4,2181.2889135750365
FDC32,18.35,0,0.099109001,6,92.9462,OUT046,2,0,1,16,2181.2889135750365
NCQ29,12.0,0,0.104441517,8,261.7278,OUT045,2,1,1,11,2181.2889135750365
DRK39,7.02,0,0.05006853,4,84.025,OUT018,1,2,2,4,2181.2889135750365
NCS38,8.6,0,0.090701591,9,114.2176,OUT017,1,1,1,6,2181.2889135750365
DRO47,10.195,0,0.112131275,7,112.086,OUT013,0,2,1,26,2181.2889135750365
DRG27,12.955040000000011,0,0.104601689,4,42.3138,OUT027,1,2,3,28,2181.2889135750365
FDC57,13.146658950617322,1,0.054330154000000005,6,191.482,OUT027,1,2,3,28,2181.2889135750365
FDS55,7.02,0,0.081164178,6,146.7734,OUT046,2,0,1,16,2181.2889135750365
NCJ06,20.1,0,0.034793779,9,119.8782,OUT018,1,2,2,4,2181.2889135750365
FDO01,13.759603174603177,1,0.036275691,2,129.5994,OUT019,2,0,0,28,2181.2889135750365
NCM55,15.6,0,0.066861456,11,185.7924,OUT045,2,1,1,11,2181.2889135750365
FDC52,11.15,1,0.008292773,4,152.2708,OUT049,1,0,1,14,2181.2889135750365
FDQ15,20.35,1,0.151379828,10,80.1276,OUT045,1,1,1,11,2181.2889135750365
NCT30,13.270503802281391,0,0.079904068,9,47.5718,OUT027,1,2,3,28,2181.2889135750365
NCR42,13.270503802281391,0,0.038295533,9,32.39,OUT027,1,2,3,28,2181.2889135750365
FDD28,10.695,0,0.0506974764,5,57.8904,OUT035,2,1,1,9,2181.2889135750365
FDQ34,10.85,0,0.162494861,13,104.5622,OUT049,1,0,1,14,2181.2889135750365
FDZ12,12.272417582417582,0,0.10248013800000001,0,142.747,OUT027,1,2,3,28,2181.2889135750365
DRE13,11.69196506550218,0,0.048508058,14,86.1198,OUT019,2,0,0,28,2181.2889135750365
NCN07,14.009725274725271,0,0.059432784,11,133.0284,OUT019,2,0,0,28,2181.2889135750365
FDM28,15.7,0,0.045195307000000004,5,180.766,OUT035,2,1,1,9,2181.2889135750365
FDI10,8.51,1,0.078847814,13,171.5422,OUT017,2,1,1,6,2181.2889135750365
FDQ25,8.63,1,0.028253161000000002,3,170.4422,OUT013,0,2,1,26,2181.2889135750365
